Input_SMILES,Predicted_SMILES,Tanimoto_Score,Input_Complexity,Pred_Complexity,Complexity_Ratio
CNC(=O)NC(=O)c1ccccc1,CC(=O)N(O)c1ccccc1,0.303,19.0,17.0,0.8947368421052632
COC(=O)c1cn(nc1c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)N,CC(=O)c1ccc(nc1c2ccc(Cl)cc2)c3ccc(cc3)S(=O)(=O)N,0.377,45.5,45.5,1.0
COC(=O)Cc1ccc(O)cc1,CC(=O)c1ccc(O)cc1,0.3793,19.5,16.0,0.8205128205128205
O=C(O)COc1cc(F)cc(Cl)c1,CC=C(O)c1ccc(Cl)c(F)c1,0.2045,22.0,18.0,0.8181818181818182
CC(=O)Nc1c(Cl)cccc1Cl,CC(O)Nc1ccc(C)cccc1Cl,0.1591,18.0,19.0,1.0555555555555556
CCN(C(=O)C)c1ccc(OC)c2nc(NC(=O)c3ccc(cc3)C(=O)OC)sc12,CC(CC(=O)C)c1ccc(OC)c2nc(NC(=O)c3ccc(cc3)C(=O)N)sc12,0.5152,52.5,53.0,1.0095238095238095
Cc1ccccc1-c1nn(C)cc1NC(=O)c1cnn2ccc(N)nc12,CCNCc1ccc2cnc(C)cNC(=O)c3cccn2ccc(F)c13,0.1383,48.5,41.5,0.8556701030927835
CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(C)c3,CC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3,0.6818,50.0,49.0,0.98
CCCOC(=O)C(N)Cc1ccc(O)c(O)c1,CC(=O)N(C)Cc1ccc(O)c(O)c1,0.4186,29.0,21.5,0.7413793103448276
CCCC(N1CCC(O)(CC1)c2ccccc2)c3ccccc3,CC(C(CC1)(CC1)c2ccccc2)c3ccccc3,0.3333,41.5,34.5,0.8313253012048193
NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)Nc4ccc(F)cc4)cc1,CC(=O)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NC4(C)cc4)cc1,0.5283,66.0,60.5,0.9166666666666666
CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,CC(C)C(=O)c1ccc(C(C)(F)F)cc1,0.2791,24.5,24.0,0.9795918367346939
CCC(C)C(NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,CC(C)C(NC(=O)C(N(O)O)C(C)=O)C(O)NC(Cc1ccccc1)C(N)=O,0.403,53.5,49.0,0.9158878504672897
CC(=O)OC[C@H]1O[C@@H](SNCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,CC(O)NC[C@H]1O[C@H](SNCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C,0.6061,57.5,61.5,1.0695652173913044
CCCCCCCC(=O)SCC\C=C\[C@@H]1CC(=O)NCc2nc(cs2)C3=N[C@@](C)(CS3)C(=O)N[C@@H](C(C)C)C(=O)N1,C(=O)OCCC=C\[C@@H]1CC(=O)Nc2nc(cs2)C3=N[C@@](C)(CS3)C(=O)N[C@@H](C(C)C)C(=O)O1,0.4466,66.0,50.5,0.7651515151515151
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,CC(=O)N(C(=O)CCl)c1c(C)cccc1CC,0.5227,36.0,26.0,0.7222222222222222
CC(=O)N(C)N=Nc1ccc(C(N)=O)cc1,CC(O)NC(C)C=Nc1ccc(C(N)=O)cc1,0.3778,25.0,29.0,1.16
NNC(=O)Nc1ccc(C(=O)O)cc1,CC(=O)c1ccc(C(O)O)cc1,0.2222,21.5,19.5,0.9069767441860465
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,CC=C(O)C1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,0.5306,28.5,26.0,0.9122807017543859
CCOC(=O)CCOc1ccc(-n2sc3ccccc3c2=O)cc1,CC(=O)c1ccc(n2sc3ccccc3c2=O)cc1,0.5294,46.5,35.5,0.7634408602150538
CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](COC(=O)C)O[C@H]([C@H](OC(=O)C)[C@H]2OC(=O)C)S(=O)(=O)NCCc3ccc(cc3)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C,CC(=O)NC[C@H]1O[C@H](OC[C@@H]2[C@@H](COC(=O)C)O[C@H]([C@H](OC(=O)C)[C@H]2OC(=O)C)S(=O)(=O)Nc3ccc(cc3)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,0.5513,93.0,90.5,0.9731182795698925
O=C(O)CNC(=O)c1ccccc1O,CC=C(O)C(=O)c1ccccc1,0.2432,23.0,19.5,0.8478260869565217
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,C(C)CC1C(C(=C)C)C(=O)NC(=O)NC1=O,0.25,23.5,22.5,0.9574468085106383
Cc1cc(C)nc(N)c1,Nc1nc(N)cc(C)c1,0.7368,13.5,13.5,1.0
O=C(O)Cc1ccc(Cl)cc1,O=C(O)c1ccc(O)cc1,0.2414,18.5,16.0,0.8648648648648649
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2C\C=C/C[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC2=O)C(=O)O,CC[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2CNCC=C/C[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC2=O)C(=O)N,0.6341,61.5,66.0,1.0731707317073171
Nc1nc(N)c2c(F)cccc2n1,COc1ccc(N)c2nc(CN)cccc2n1,0.1111,22.0,24.0,1.0909090909090908
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2C\C=C\C[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC2=O)C(=O)N,C[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]2CCCC\C=C\C[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC2=O)C(=O)N,0.7179,61.5,64.5,1.048780487804878
CON(C)C(=O)Nc1ccc(N)cc1,O(C)C(=O)Nc1ccc(C)cc1,0.3889,21.5,18.0,0.8372093023255814
N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc3C1,CC[C@@H]1CCC[C@H](c2ccc(Cl)c(Cl)c2)c3ccccc3C1,0.5417,31.5,36.0,1.1428571428571428
CCOC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,CC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,0.6667,27.5,24.0,0.8727272727272727
Clc1ccc(Cl)c(Cl)n1,CC(cc1Cl)c(Cl)c1,0.1379,13.5,10.0,0.7407407407407407
O=C(O)c1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
COc1cccc(OC)c1OCCNCCOc2ccccc2OCc3ccccc3,O(c1)c1OCCNCCOc2ccccc2OCc3ccccc3,0.619,64.0,51.5,0.8046875
N#Cc1cccc(C(N)=O)c1,CC#CC1CC(C(N)=O)c1,0.1463,17.0,13.5,0.7941176470588235
CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,CC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.8358,48.5,43.5,0.8969072164948454
Clc1cnc2nc1NCc1cccc(c1)OCCOc1cccc(c1)N2,CCc1cnc2nc1NCc1cccc(c1)c1ccccc1c1cccc(c1)N2,0.4677,41.5,50.5,1.216867469879518
CCOC(=O)C(=Cc1ccc(F)cc1)C(=O)OCC,CC(=O)C(Cc1ccc(OC)cc1)C(O)OCC,0.2115,31.0,33.0,1.064516129032258
O=C(O)C=COc1ccccc1,O=C(O)C=Cc1ccccc1,0.4643,21.0,18.5,0.8809523809523809
O=C(c1ccccc1)N1CCCCC1,CC=C(O)c1ccccc1,0.3448,22.0,16.0,0.7272727272727273
CC(=O)OC[C@H]1O[C@@H](SNCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C,CC(O)OC[C@H]1O[C@H](OCCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,0.4789,57.5,61.5,1.0695652173913044
COc1cc(Cc2cnc(N)nc2N)cc(I)c1OC,Nc1nc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.6304,35.0,35.0,1.0
Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,COc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5517,29.0,31.5,1.0862068965517242
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(CCc2cc(C)cnc2C)CC1)N(O)C=O)c3ncc(F)cn3,CC[C@@H](NC[C@@](C)(CS(=O)(=O)N1CCC(CCc2ccc(Cl)cc2C)CC1)N(O)C=O)c3ncc(F)cn3,0.5795,63.5,68.5,1.078740157480315
CCN(CC)CCC(=O)Nc1c(C)cccc1C,CC(CC)C(=O)Nc1c(C)cccc1C,0.475,31.5,24.0,0.7619047619047619
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,Nc1nc(Cl)c(Cl)c(Cl)c1Cl,0.28,15.5,15.5,1.0
COC(=O)Nc1nonc1C,CC(=O)c1cccnc1,0.1463,17.0,15.0,0.8823529411764706
NC(=O)c1c(Cl)cccc1Br,CC(=O)c1ccc(F)cccc1Br,0.1591,17.0,16.5,0.9705882352941176
NC(=O)CC(CC(=O)O)c1ccc(Br)cc1,CC(=O)c1ccc(C(O)NCC)C(Br)cc1,0.1481,28.0,24.0,0.8571428571428571
O=C(O)COc1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.3125,21.0,17.0,0.8095238095238095
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C)nc4C,CC[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C)nc4,0.5625,47.5,49.0,1.0315789473684212
CCC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,C(C(=C/c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,0.4906,53.5,50.0,0.9345794392523364
CN(C)CC1(CCCCC1)c2ccc(Cl)c(F)c2,CC(C)C(CNCC)c2ccc(Cl)c(Cl)c2,0.1852,29.0,28.0,0.9655172413793104
Nc1nc(OCCc2cccs2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,Nc1nc(Nc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,0.5588,51.5,47.5,0.9223300970873787
CC(=O)NCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,CC(O)Nc1cc(=O)N(C)SN(S(=O)(=O)N(C)C)cc1,0.2031,35.5,30.5,0.8591549295774648
CC(C)NCC(O)COCCc1ccccc1,CC(C)C(O)COCCc1ccccc1,0.6053,33.5,28.5,0.8507462686567164
CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)S(=O)(=O)NCCCCCOS(=O)(=O)N,CC(O)NC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)S(=O)(=O)NOS(=O)(=O)N,0.4688,60.0,49.0,0.8166666666666667
CC(=O)OC[C@H]1O[C@@H](NC(=S)NCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1O[C@@H]3O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C,CC(O)NC[C@H]1O[C@@H](NC(=S)NCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC[C@H]3O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C,0.7179,91.5,95.5,1.0437158469945356
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCC1,CC(=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.2222,30.0,30.0,1.0
OC(COc1ccccc1CC=C)CN2CCC(CC2)N3C(=O)c4cccc5cccc(C3=O)c45,C(=CNCC=C)CN2CCC(CC2)n3c(=O)c4cccc5cccc(C3=O)c45,0.5147,64.5,50.0,0.7751937984496124
COC(=O)CN1C(=O)N(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c4ccccc14,CC(=O)C1C2CCC(=O)C(C2CCN(CC2(Oc3cc(OC)ccc3C)C(C)C)CC2)c4ccccc14,0.3434,67.5,64.0,0.9481481481481482
CNC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F,CC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F,0.7949,26.0,25.0,0.9615384615384616
ClC1C(Cl)C(Cl)C(Br)C(Br)C1Cl,CC1(Cl)C(Cl)C(Cl)C(OC)C1Cl,0.1538,14.0,15.5,1.1071428571428572
CN(C)C(=O)Oc1ccc(F)cc1,CC(C)C(=O)Nc1ccc(C)cc1,0.175,19.0,20.5,1.0789473684210527
CCOC(=O)NC1=NCC(c2ccc(F)cc2)N1C,CC(=O)c1cnc=NCC(c2ccc(Cl)cc2)N1C,0.3016,28.5,28.5,1.0
O=C1c2ccccc2-c2nncc(-c3ccccc3)c21,O=CCc2nnc(c3ccccc3)cc2,0.2444,37.0,28.5,0.7702702702702703
O=C(O)c1cc(O)c(O)c(O)c1,CC=C(O)c1ccc(Cl)cc(O)c(O)c1,0.1351,18.0,18.5,1.0277777777777777
O=C(O)c1ccc(I)cc1,O=C(O)c1ccc(O)cc1,0.5714,16.0,16.0,1.0
O=NN(CCCl)C(=O)NC1CCC(O)CC1,CC=C(CCCl)C(=O)NC1C(O)CC1,0.26,24.0,22.0,0.9166666666666666
COc1ccc(F)cc1C(C)(C)CC(O)(Cc2ccc(C)c3ccccc23)C(F)(F)F,CC(cc1)cc1C(C)(C)CC(O)(Cc2ccc(C)cc2)C(F)(F)F,0.3134,53.5,38.0,0.7102803738317757
CCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,C(=O)C(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.6528,53.5,39.0,0.7289719626168224
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,CC(=O)c1nc(NC(=O)c2ccccc2)nc2ccccc12,0.2667,36.0,40.0,1.1111111111111112
OC(CCCC(O)COc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC5CCC5)c2c1)COc6ccc7C[C@@H]8[C@@H]9CCCC[C@]9(CCN8CC%10CCC%10)c7c6,CC(=CNC(O)COc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC5CCC5)c2c1)COc6ccc7C[C@@H]8[C@@H]9CCCC[C@]9(CCN8CC%10CCC%10)c7c6,0.6849,101.0,97.0,0.9603960396039604
Fc1ccccc1N2CCN(CCCCCC(=O)NC3CCCc4ccccc34)CC2,CCN2CCN(CCCCCC(=O)NC3CCCc4ccccc34)CC2,0.7288,56.0,46.5,0.8303571428571429
Fc1cccc(F)c1c2nc(cs2)C(=O)Nc3cnccc3OC4CCOCC4,CC(c1)c1c2nc(cs2)C(=O)Nc3cccnccc3OC4CCNCC4,0.3068,52.0,45.0,0.8653846153846154
C[C@H](N)C(=O)N1CCN(CC1)c2nc(nc(n2)n3c(nc4ccccc34)C(F)F)N5CCOCC5,CC[C@@H](NC)C(=O)N1C(CC1)c2nc(nc(n2)n3c(nc4ccccc34)C(F)F)N5CCOCC5,0.5753,60.0,63.0,1.05
CC(=O)OC[C@H]1O[C@@H](NC(=S)NCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,CC(O)OC[C@H]1O[C@@H](NC(=S)NCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,0.8125,60.5,62.0,1.024793388429752
Nc1cc(Cl)cc(Cl)c1,Nc1nc(Cl)c(Cl)cc1Cl,0.2917,13.5,14.5,1.0740740740740742
CCCOC(=O)c1ccc(N)cc1,CC(=O)c1ccc(O)cc1,0.2647,22.0,16.0,0.7272727272727273
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,C(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.6133,46.0,44.0,0.9565217391304348
O=C(O)COc1ccc(Cl)c(Cl)c1,CC=C(O)c1ccc(Cl)c(Cl)c1,0.3333,22.0,18.0,0.8181818181818182
CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccccc3)CC2)c4cccc(OC)c4,CC(CC)C(=O)c1ccc(cc1)N(C2CCN(Cc3ccccc3)CC2)c4cccc(O)c4,0.48,66.5,60.5,0.9097744360902256
CCCN(CCNC(=O)\C=C\c1ccc(F)cc1)C2Cc3ccccc3C2,O(CCC(=O)C=C\c1ccc(O)cc1)\c2cccc3ccccc3C2,0.2568,50.0,45.0,0.9
CC(C)N(CCN1CN(c2ccccc2)C3(CCN(CC3)C4CCC(C)(C)c5ccccc45)C1=O)C(C)C,CC(C)C(CC(c2ccccc2)C3(CCN(CC3)CCC(C)(C)C)C=O)C(=C)C,0.2,63.5,49.0,0.7716535433070866
OCCN1CC=C(c2ccccc2)CC1,CC1C=C(c2ccccc2)C1,0.2895,26.0,19.0,0.7307692307692307
CC(C)CCn1cc2c(nc(N)n3nc(nc23)c4occc4)n1,Nc1nc(=C)CC2c(nc(N)n3nc(nc23)c4occc4)n1,0.2838,47.0,36.5,0.776595744680851
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cc1,CC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cc1,0.8871,59.0,60.5,1.0254237288135593
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC,Nc1nc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.5532,37.5,35.0,0.9333333333333333
CC(C)c1ccccc1N2CCN(CCCCCC(=O)N3Cc4ccccc4C3)CC2,CC(C)CN2CCN(CCCCCC(=O)NC3c4ccccc4C3)CC2,0.4444,56.0,48.0,0.8571428571428571
CC(C)OC(=O)C(N)Cc1ccc(O)c(O)c1,CC(C)C(=O)C(C)Cc1ccc(O)c(O)c1,0.525,27.5,26.5,0.9636363636363636
CN(C)CCC(Oc1ccc(Br)cc1)c2ccc(OCCCN3CCCCC3)cc2,CC(C)C(Oc1ccc(C)cc1)c2ccc(OCCCN3CCCCC3)cc2,0.5172,57.5,52.5,0.9130434782608695
CC(=O)OC[C@H]1O[C@@H](NC(=S)NCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1O[C@@H]3O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C,CC(O)NC[C@H]1O[C@H](NC(=S)NCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1O[C@H]3O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C,0.7403,89.0,93.0,1.0449438202247192
Cc1ccccc1OCCNCC2COC(O2)(c3ccccc3)c4ccccc4,CCNCCC2CCCC(O2)(c3ccccc3)c4ccccc4,0.3333,56.5,43.0,0.7610619469026548
Clc1nonc1-c1ccccc1,CCc1cn1c1ccccc1,0.1622,22.5,20.5,0.9111111111111111
CN(C)CC1(CCCCC1)c2ccc(F)c(F)c2,CC(C)C(CNCC)c2ccc(Cl)c(Cl)c2,0.1091,29.0,28.0,0.9655172413793104
CN(C)c1ccc(Cl)nn1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
CCCOc1ccc(C(=O)O)cc1,CCc1ccc(C(=O)O)cc1,0.5,23.5,18.5,0.7872340425531915
CCOC(=O)\C=C\c1ccc(O)c(O)c1,CC(=O)C=C\c1ccc(O)c(O)c1,0.6,24.0,20.5,0.8541666666666666
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,CC(C)C(=O)c1ccc(C(cc2)cc2)cc1,0.1458,33.5,27.0,0.8059701492537313
CNC(=O)N(C)C(=O)Nc1cc(F)ccc1F,CC(=O)N(C)C(=O)Nc1cc(Cl)ccc1F,0.575,23.0,22.0,0.9565217391304348
CC1CCN(N=O)CC1,CCN(CC1=O)CC1,0.1515,12.5,11.5,0.92
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCCCC5)C1,CC(=O)c1ccc(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCCC5)CC1,0.5303,57.5,58.5,1.017391304347826
NNC(=O)c1ccc(Cl)cc1,CC(=O)c1ccc(N)cc1,0.3,17.0,16.0,0.9411764705882353
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NCc3ccccc3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N4CCC[C@@H]4C(=O)N[C@@H](CCCCN)C(=O)N,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](Cc2ccc(O)cc2)NCc3ccccc3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N4CCC[C@@H](CCCNC(=N)N)C(=O)N4CCC[C@@H](C)C(=O)N[C@@H](CC(=N)N)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCCN)C(=O)N,0.7521,184.0,187.5,1.0190217391304348
COc1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(C)O)CC4)cc3)nn12,CCNCc1ccc2cnc(Nc3ccc(N4CCNCN(CC(C)C)CC4)cc3)nn12,0.3444,64.5,59.5,0.9224806201550387
NC(=O)c1c(F)cccc1F,CC(=O)c1ccc(F)cccc1F,0.1892,17.0,16.5,0.9705882352941176
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC(O)C12C,0.6379,43.0,39.0,0.9069767441860465
CN(C)C(=O)Nc1ccc(F)cc1,CC(C)C(=O)Nc1ccc(Cl)cc1,0.3333,19.0,20.5,1.0789473684210527
CN1CCC(COCc2cc(cc(n2)N3CCCC3)C(F)(F)F)(CC1)c4ccccc4,CC(CC1c2cc(cc(n2)C3CC3)C(F)(F)F)(CC1)c3ccccc3,0.3333,53.0,42.5,0.8018867924528302
CC(N1CCC(O)(CC1)c2ccccc2)c3ccccc3,CC(C(CC1)(CC1)c2ccccc2)c3ccccc3,0.4103,36.5,34.5,0.9452054794520548
CCCCC(N1CCC(O)(CC1)c2ccccc2)c3ccccc3,CC(C(CC1)(CC1)c2ccccc2)c3ccccc3,0.3191,44.0,34.5,0.7840909090909091
COC(=O)CN1C(=O)C2(CCN(CC3CCCCCCC3)CC2)c4ccccc14,CC(=O)C1C2CCC(=O)C(CCN(CC3CCCCCCC3)CC2)c4ccccc14,0.3857,45.5,47.0,1.032967032967033
NC(=O)Cc1ccc(O)cc1,CC(=O)c1ccc(O)cc1,0.3704,18.5,16.0,0.8648648648648649
COc1cccc(OC)c1OCCNCCOc2ccccc2OCc3ccccc3Cl,CC(c1)c1OCCNCCOc2ccccc2OCc3ccccc3,0.4231,65.0,52.5,0.8076923076923077
CC(C)c1nnc(N)o1,Nc1nc(C)CC(C)n1,0.1429,15.0,11.0,0.7333333333333333
O=C1C=C(N2CCCC2)CN1c1ccc(Cl)cc1,O=C=C(c2ccccc2)Cc1ccc(Cl)cc1,0.18,29.5,30.5,1.0338983050847457
CC(C)CCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,O(C)C(=O)C1(CCN)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.5696,48.5,42.5,0.8762886597938144
CON(C)C(=O)Nc1ccc(Br)cc1,CC(C)C(=O)Nc1ccc(C)cc1,0.3077,21.5,20.5,0.9534883720930233
CN(CCCC(c1ccccc1)c2ccccc2)C(CCN)C(=O)NCc3ccccc3,CC(C(C)c2ccccc2)C(CCO)C(=O)NCc3ccccc3,0.4286,63.5,45.0,0.7086614173228346
Fc1ccc(F)c(O[C@@H]([C@H]2CCNC2)c3ccccc3)c1Cl,CC(cc1)c(O[C@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,0.5472,39.0,34.5,0.8846153846153846
CSC(=O)Nc1ccc(Cl)c(Cl)c1,CC(O)N(cc1)c(Cl)c1,0.1667,19.0,15.0,0.7894736842105263
OC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)O[C@@H]3CCCOC[C@@H]3NC(=O)c4ccc(O)cc4,CC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)O[C@@H]3CCCNC[C@H]3NC(=O)c4ccc(O)cc4,0.6761,66.0,66.0,1.0
CNC(=O)N(C)C(=O)Nc1cc(OC)ccc1F,CC(=O)N(C)C(=O)Nc1cc(C)ccc1F,0.5227,25.5,22.0,0.8627450980392157
CNC(=O)Oc1ccc(C(=O)OC)cc1,CC(=O)c1ccc(C(O)O)cc1,0.2432,22.5,19.5,0.8666666666666667
O=C(O)c1cn(-c2ccc(F)cc2F)c2cc(N3CCNCC3)c(F)cc2c1=O,CC=C(O)c1ccc(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.4848,49.0,50.0,1.0204081632653061
CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.8088,51.0,43.5,0.8529411764705882
ONC(=O)CCCCCCC(=O)Nc1cc2c(Nc3ccc(I)cc3F)ncnc2s1,CC(=O)C(=O)Nc1cc2c(Nc3ccc(F)cc3)ncnc2s1,0.4348,59.5,42.5,0.7142857142857143
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,CC(C)C[C@H](NC[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,0.7414,55.5,58.0,1.045045045045045
COc1ccccc1N2CCN(CC2)C(=N)NCCCNS(=O)(=O)c3cccc4ccccc34,CC(CCCCNC)C(=O)NS(=O)(=O)c3ccc4ccccc4c3,0.2099,61.5,45.0,0.7317073170731707
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,CCc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.1579,27.0,20.5,0.7592592592592593
